text,tag
"Hi folks, it's 110°F outside, in the next 20 minutes it will start to dust in Nashville. It's a terrible one, carry your rain boots.",1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
JT sent you a message. (Besides clean up your orphan oil wells you deadbeat).,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
VAR.. The shoulder was offside,1
#Pulp Fiction #John Travolta #lost,1
#Pulp Fiction #John Travolta #lost,1
Victory!!,0
#Depressed #Sad #broken,1
#Depressed #Sad #broken,1
"On the off chance you haven't looked outside today, it's 90°F outside, tomorrow morning we will experience be sunny in Louisville. It's a excellent one, we recomend bringing your shorts.",1
"On the off chance you haven't looked outside today, it's 90°F outside, tomorrow morning we will experience be sunny in Louisville. It's a excellent one, we recomend bringing your shorts.",1
"giphyupload, love, happy, illustration, rainbow, good, friday, vote, typography, office, greetings, wishes, its friday, friday gif, office gif",0
"giphyupload, love, happy, illustration, rainbow, good, friday, vote, typography, office, greetings, wishes, its friday, friday gif, office gif",0
"giphyupload, love, happy, illustration, rainbow, good, friday, vote, typography, office, greetings, wishes, its friday, friday gif, office gif",0
"New flower GIF giphyupload, love, happy, dance, cute, heart, girl, kawaii, flower, couple, corazon, mother, mouse, kidsofthewool",0
"New flower GIF giphyupload, love, happy, dance, cute, heart, girl, kawaii, flower, couple, corazon, mother, mouse, kidsofthewool",0
"New flower GIF giphyupload, love, happy, dance, cute, heart, girl, kawaii, flower, couple, corazon, mother, mouse, kidsofthewool",0
"New flower GIF giphyupload, love, happy, dance, cute, heart, girl, kawaii, flower, couple, corazon, mother, mouse, kidsofthewool",0
"New flower GIF giphyupload, love, happy, dance, cute, heart, girl, kawaii, flower, couple, corazon, mother, mouse, kidsofthewool",0
"Do cholery mam 23 lata, chciałabym przeżyć swój pierwszy pocałunek 😭",1
"Do cholery mam 23 lata, chciałabym przeżyć swój pierwszy pocałunek 😭",1
"Mhm.. non per essere volgare, ma oggi mi sento cosi 🤭",0
Then you need a brain transplant.,1
Then you need a brain transplant.,1
A table 😂🤣😂😁,0
😍😍😍😍❤️❤️❤️❤️❤️🤤🤤🤤🤤🤤🤤🤤🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
When your design proof is approved in the first round… #designwin #graphicdesign #graphicdesignerlife,0
When your design proof is approved in the first round… #designwin #graphicdesign #graphicdesignerlife,0
When your design proof is approved in the first round… #designwin #graphicdesign #graphicdesignerlife,0
All the remaining twitter employees right now,0
dasdas,0
dasdas,0
dasdas,0
dasdas,0
Because you prefer another crazy puppet to do your dirty work. Wasn’t tRump crazy enough to make you all look like fools brown nosing him &amp; taking his verbal &amp; emotional abuse?,0
Because you prefer another crazy puppet to do your dirty work. Wasn’t tRump crazy enough to make you all look like fools brown nosing him &amp; taking his verbal &amp; emotional abuse?,1
Because you prefer another crazy puppet to do your dirty work. Wasn’t tRump crazy enough to make you all look like fools brown nosing him &amp; taking his verbal &amp; emotional abuse?,1
Mogen ze wel gratis pampers geven. Mijn psych is 78 tegenwoordig leg ik een plasmatje neer voor mijnheer.,0
"Did ye, aye?",1
"Did ye, aye?",1
"Did ye, aye?",1
"Did ye, aye?",1
8𝐇𝗋s 30ꭑ  𝐋𝖾𝖿𝗍 𝐅ⱺ𝗋 𝐋𝗂ᥣ𝗒'𝗌 𝐃α𝗒 ❣️  Wishing my friend a beautiful day. Hopes and dreams I'm sending your way. May all be good and all come true on this very special day for you.  #HBDLily [PERSON],0
You do. Thats why your stupid ass feels compelled to respond,0
You do. Thats why your stupid ass feels compelled to respond,0
"dog, yes, ok, thumbs up, pet, husky, approve, chinohillshusky, badette, pet approved, dog thumbs up, dog approve, husky thumbs up",0
#excited #happy #Peter Pan przez [PERSON],0
#excited #happy #Peter Pan przez [PERSON],0
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",0
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",0
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",0
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",1
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",1
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",1
"giphyupload, love, happy, cute, angry, wave, booty, shake, anger, hate, bread, wiggle, late, grr, galit",1
Gif funny,0
Gif funny,0
Auguri auguri,0
My favorite of the genre. Everyone needs this. Enjoy!,0
"Limmy from Glasgow says  ""You lookin at me fkin irn  Bru"" And Happy Birthday.  Greeting Happy Birthday GIF",0
"Limmy from Glasgow says  ""You lookin at me fkin irn  Bru"" And Happy Birthday.  Greeting Happy Birthday GIF",0
"Limmy from Glasgow says  ""You lookin at me fkin irn  Bru"" And Happy Birthday.  Greeting Happy Birthday GIF",0
"No, he can't.",1
"No, he can't.",1
"No, he can't.",1
"No, he can't.",1
"No, he can't.",1
"No, he can't.",1
"Well, looks like it's 19°F outside, we are currently experiencing overcast weather in New York. It's a cool one out there, bring your coat.",0
"Well, looks like it's 19°F outside, we are currently experiencing overcast weather in New York. It's a cool one out there, bring your coat.",0
"Well, looks like it's 19°F outside, we are currently experiencing overcast weather in New York. It's a cool one out there, bring your coat.",0
"Well, looks like it's 19°F outside, we are currently experiencing overcast weather in New York. It's a cool one out there, bring your coat.",0
This is too good. I'm Screening this.,0
This is too good. I'm Screening this.,0
This is too good. I'm Screening this.,0
"Good man Neale, nothing like an auld clap eh. Shame you lot are not as energized on the subject of housing as you are on the business of clapping hands. Anyhoo, let’s look at how the pros do it, for next time loike",0
"Good man Neale, nothing like an auld clap eh. Shame you lot are not as energized on the subject of housing as you are on the business of clapping hands. Anyhoo, let’s look at how the pros do it, for next time loike",0
"🧐 Woof, your reminder is here",1
"🧐 Woof, your reminder is here",1
#basil basil is trending,0
Well at least no black people will be attacked tonight,1
Well at least no black people will be attacked tonight,1
Well at least no black people will be attacked tonight,1
Well at least no black people will be attacked tonight,1
Steelers offense: runs the ball on 2nd and long every drive Gets negative yards Matt Canada:,1
Steelers offense: runs the ball on 2nd and long every drive Gets negative yards Matt Canada:,1
Steelers offense: runs the ball on 2nd and long every drive Gets negative yards Matt Canada:,1
Steelers offense: runs the ball on 2nd and long every drive Gets negative yards Matt Canada:,1
I love this so much!,0
I love this so much!,1
I love this so much!,1
"giphygifmaker, giphyattribution, reaction, happy, art, cute, what, cartoon, wtf, 3d, weird, face, confused, eyes, thinking, alien, homer, simpson",0
"giphygifmaker, giphyattribution, reaction, happy, art, cute, what, cartoon, wtf, 3d, weird, face, confused, eyes, thinking, alien, homer, simpson",0
"giphygifmaker, giphyattribution, reaction, happy, art, cute, what, cartoon, wtf, 3d, weird, face, confused, eyes, thinking, alien, homer, simpson",1
"giphygifmaker, giphyattribution, reaction, happy, art, cute, what, cartoon, wtf, 3d, weird, face, confused, eyes, thinking, alien, homer, simpson",1
"giphyupload, happy, dog, dogs, play, chippythedog, chippy, wanna play",0
Bonk,1
Bonk,1
Happy Friday,0
"He walks away from Redbull to not be the second driver. Returns as the third driver. This is what I call a pro-player move. Danny Ricc, everybody:",0
"He walks away from Redbull to not be the second driver. Returns as the third driver. This is what I call a pro-player move. Danny Ricc, everybody:",0
"He walks away from Redbull to not be the second driver. Returns as the third driver. This is what I call a pro-player move. Danny Ricc, everybody:",0
"LMAO!!! Thanks a lot, now you've got me hooked on learning sign language and I've just now successfully completed my first lesson.",1
"LMAO!!! Thanks a lot, now you've got me hooked on learning sign language and I've just now successfully completed my first lesson.",1
"Je n'ai pas fini de regarder, mais pour l'instant le monsieur a des trucs à dire 😅",1
"Je n'ai pas fini de regarder, mais pour l'instant le monsieur a des trucs à dire 😅",1
The GQP right here.,1
The GQP right here.,1
The GQP right here.,1
The GQP right here.,1
"giphyupload, love, dog, dogs, i love you, bunny, ily, chippythedog, bunnies, chippy, somebody loves you",0
"giphyupload, love, dog, dogs, i love you, bunny, ily, chippythedog, bunnies, chippy, somebody loves you",0
You are welcome if im the right one,0
"SBOMs, software bills of material, aren’t new, but policy has recently focused in on them as a potential tool for mitigating supply chain attacks—it’s the perfect time to consider the many possible uses of SBOMs for both industry and government:",0
Found another groomer,1
Found another groomer,1
Found another groomer,1
Found another groomer,1
Found another groomer,1
Found another groomer,1
"giphyupload, happy, dog, giphystrobetesting, puppy, bulldog, happy dog, butler, go dawgs, butler bulldog, butler university, butler basketball, butler blue, butler bulldogs, bulldog puppy, butler mascot, butler blue iv, butler u, butler bl…",0
Nobody cares.,0
Jajaja jajaja jajaja,0
Again,1
Again,1
Again,1
Again,1
"On today's weather report, it's -2°F outside, we are starting the see the onset of fair weather in San Francisco. It's a breezy one out there, wear your scarf.",0
"On today's weather report, it's -2°F outside, we are starting the see the onset of fair weather in San Francisco. It's a breezy one out there, wear your scarf.",0
"On today's weather report, it's -2°F outside, we are starting the see the onset of fair weather in San Francisco. It's a breezy one out there, wear your scarf.",1
"On today's weather report, it's -2°F outside, we are starting the see the onset of fair weather in San Francisco. It's a breezy one out there, wear your scarf.",1
🤓😜😋🤓,0
🤓😜😋🤓,1
🤓😜😋🤓,1
"New flower GIF giphyupload, transparent, cute, new, illustration, flower, nature, new post, post, flowers, leaves, swedish, wildcrafted, wildcraftednz",0
No salió la rola,0
ハッピー・ニャロウィン,0
Good morning wishes to u 🌷🌷🌷 Have a beautiful day 💐💐💐💐,0
Good morning wishes to u 🌷🌷🌷 Have a beautiful day 💐💐💐💐,0
"giphyupload, reaction, excited, friday, happy dance, winning, wiggle, oh yeah, pumped, seth meyers, stoked, chelsea handler, cant wait, lnsm, late night with seth meyers",0
"giphyupload, reaction, excited, friday, happy dance, winning, wiggle, oh yeah, pumped, seth meyers, stoked, chelsea handler, cant wait, lnsm, late night with seth meyers",0
Καλημέρα στην όμορφη παρέα μου ❤️😍😎,0
Un gif que usarías mucho #Ay Que Hijo De Puta #carajo #caray,1
Un gif que usarías mucho #Ay Que Hijo De Puta #carajo #caray,1
Un gif que usarías mucho #Ay Que Hijo De Puta #carajo #caray,1
Un gif que usarías mucho #Ay Que Hijo De Puta #carajo #caray,1
your reference was not in vain. [PERSON] [PERSON],1
your reference was not in vain. [PERSON] [PERSON],1
to all our friends on the other side of Pond,0
to all our friends on the other side of Pond,0
Pull more stuff out of your butt for us.,1
Pull more stuff out of your butt for us.,1
“Real style is never right or wrong. It’s a matter of being yourself on purpose.” – G. Bruce Boyer,0
“Real style is never right or wrong. It’s a matter of being yourself on purpose.” – G. Bruce Boyer,0
"giphyupload, fight, happy, party, summer, celebrate, friday, weekend, break, tgif, throw, coat, justdance, getready, eet, comeatme, justdance2023edition",1
